stockout_A,excess_A,service_A,cost_A,stockout_B,excess_B,service_B,cost_B
0.0,158.5,1.0,317.0,0.0,96.5267299740375,1.0,193.053459948075
0.0,175.5,1.0,351.0,0.0,113.5267299740375,1.0,227.053459948075
0.0,219.5,1.0,439.0,0.0,157.5267299740375,1.0,315.053459948075
0.0,117.5,1.0,235.0,0.0,55.526729974037494,1.0,111.05345994807499
0.0,128.5,1.0,257.0,0.0,66.5267299740375,1.0,133.053459948075
0.0,162.5,1.0,325.0,0.0,100.5267299740375,1.0,201.053459948075
0.0,152.5,1.0,305.0,0.0,90.5267299740375,1.0,181.053459948075
0.0,181.5,1.0,363.0,0.0,119.5267299740375,1.0,239.053459948075
0.0,186.5,1.0,373.0,0.0,124.5267299740375,1.0,249.053459948075
0.0,142.5,1.0,285.0,0.0,80.5267299740375,1.0,161.053459948075
0.0,172.5,1.0,345.0,0.0,110.5267299740375,1.0,221.053459948075
0.0,171.5,1.0,343.0,0.0,109.5267299740375,1.0,219.053459948075
0.0,158.5,1.0,317.0,0.0,96.5267299740375,1.0,193.053459948075
2.5,30.0,0.994061757719715,85.0,34.473270025962506,0.0,0.9181157481568587,344.73270025962506
0.0,201.5,1.0,403.0,0.0,139.5267299740375,1.0,279.053459948075
0.0,74.5,1.0,149.0,0.0,12.526729974037494,1.0,25.053459948074988
0.0,142.5,1.0,285.0,0.0,80.5267299740375,1.0,161.053459948075
0.0,177.5,1.0,355.0,0.0,115.5267299740375,1.0,231.053459948075
51.25,36.75,0.8893088552915767,586.0,76.4732700259625,0.0,0.8348309502678996,764.7327002596251
0.0,106.5,1.0,213.0,0.0,44.526729974037494,1.0,89.05345994807499
3.5,100.0,0.9900568181818182,235.0,0.0,34.526729974037494,1.0,69.05345994807499
0.0,103.5,1.0,207.0,0.0,41.526729974037494,1.0,83.05345994807499
0.0,167.5,1.0,335.0,0.0,105.5267299740375,1.0,211.053459948075
0.0,136.5,1.0,273.0,0.0,74.5267299740375,1.0,149.053459948075
0.5,89.0,0.9986111111111111,183.0,0.0,26.526729974037494,1.0,53.05345994807499
0.0,179.5,1.0,359.0,0.0,117.5267299740375,1.0,235.053459948075
0.0,117.5,1.0,235.0,0.0,55.526729974037494,1.0,111.05345994807499
0.0,209.5,1.0,419.0,0.0,147.5267299740375,1.0,295.053459948075
0.0,92.5,1.0,185.0,0.0,30.526729974037494,1.0,61.05345994807499
0.0,171.5,1.0,343.0,0.0,109.5267299740375,1.0,219.053459948075
0.0,102.5,1.0,205.0,0.0,40.526729974037494,1.0,81.05345994807499
0.0,189.5,1.0,379.0,0.0,127.5267299740375,1.0,255.053459948075
0.0,162.5,1.0,325.0,0.0,100.5267299740375,1.0,201.053459948075
0.0,106.5,1.0,213.0,0.0,44.526729974037494,1.0,89.05345994807499
0.0,130.5,1.0,261.0,0.0,68.5267299740375,1.0,137.053459948075
0.0,149.5,1.0,299.0,0.0,87.5267299740375,1.0,175.053459948075
0.0,218.5,1.0,437.0,0.0,156.5267299740375,1.0,313.053459948075
0.0,190.5,1.0,381.0,0.0,128.5267299740375,1.0,257.053459948075
0.0,137.5,1.0,275.0,0.0,75.5267299740375,1.0,151.053459948075
0.0,182.5,1.0,365.0,0.0,120.5267299740375,1.0,241.053459948075
0.0,164.5,1.0,329.0,0.0,102.5267299740375,1.0,205.053459948075
0.0,53.5,1.0,107.0,8.473270025962506,0.0,0.9785486834785759,84.73270025962506
0.0,212.5,1.0,425.0,0.0,150.5267299740375,1.0,301.053459948075
0.0,205.5,1.0,411.0,0.0,143.5267299740375,1.0,287.053459948075
0.0,141.5,1.0,283.0,0.0,79.5267299740375,1.0,159.053459948075
0.0,207.5,1.0,415.0,0.0,145.5267299740375,1.0,291.053459948075
0.0,160.5,1.0,321.0,0.0,98.5267299740375,1.0,197.053459948075
0.0,240.5,1.0,481.0,0.0,178.5267299740375,1.0,357.053459948075
0.0,228.5,1.0,457.0,0.0,166.5267299740375,1.0,333.053459948075
0.0,166.5,1.0,333.0,0.0,104.5267299740375,1.0,209.053459948075
0.0,182.5,1.0,365.0,0.0,120.5267299740375,1.0,241.053459948075
0.5,60.0,0.9987146529562982,125.0,2.4732700259625062,0.0,0.9936419793677056,24.732700259625062
0.0,129.5,1.0,259.0,0.0,67.5267299740375,1.0,135.053459948075
0.0,100.5,1.0,201.0,0.0,38.526729974037494,1.0,77.05345994807499
0.0,170.5,1.0,341.0,0.0,108.5267299740375,1.0,217.053459948075
0.0,115.5,1.0,231.0,0.0,53.526729974037494,1.0,107.05345994807499
0.0,143.5,1.0,287.0,0.0,81.5267299740375,1.0,163.053459948075
0.0,128.5,1.0,257.0,0.0,66.5267299740375,1.0,133.053459948075
0.0,152.5,1.0,305.0,0.0,90.5267299740375,1.0,181.053459948075
0.0,129.5,1.0,259.0,0.0,67.5267299740375,1.0,135.053459948075
0.0,166.5,1.0,333.0,0.0,104.5267299740375,1.0,209.053459948075
0.0,160.5,1.0,321.0,0.0,98.5267299740375,1.0,197.053459948075
0.0,144.5,1.0,289.0,0.0,82.5267299740375,1.0,165.053459948075
2.5,92.0,0.9930362116991643,209.0,0.0,27.526729974037494,1.0,55.05345994807499
0.0,179.5,1.0,359.0,0.0,117.5267299740375,1.0,235.053459948075
0.0,143.5,1.0,287.0,0.0,81.5267299740375,1.0,163.053459948075
0.0,222.5,1.0,445.0,0.0,160.5267299740375,1.0,321.053459948075
0.0,198.5,1.0,397.0,0.0,136.5267299740375,1.0,273.053459948075
0.0,108.5,1.0,217.0,0.0,46.526729974037494,1.0,93.05345994807499
0.0,113.5,1.0,227.0,0.0,51.526729974037494,1.0,103.05345994807499
0.0,109.5,1.0,219.0,0.0,47.526729974037494,1.0,95.05345994807499
0.0,122.5,1.0,245.0,0.0,60.526729974037494,1.0,121.05345994807499
0.0,144.5,1.0,289.0,0.0,82.5267299740375,1.0,165.053459948075
24.25,64.75,0.9405637254901961,372.0,21.473270025962506,0.0,0.9473694362108762,214.73270025962506
0.0,200.5,1.0,401.0,0.0,138.5267299740375,1.0,277.053459948075
0.0,87.5,1.0,175.0,0.0,25.526729974037494,1.0,51.05345994807499
0.0,184.5,1.0,369.0,0.0,122.5267299740375,1.0,245.053459948075
10.25,84.75,0.9725935828877005,272.0,0.0,12.526729974037494,1.0,25.053459948074988
0.0,151.5,1.0,303.0,0.0,89.5267299740375,1.0,179.053459948075
0.0,218.5,1.0,437.0,0.0,156.5267299740375,1.0,313.053459948075
0.0,188.5,1.0,377.0,0.0,126.5267299740375,1.0,253.053459948075
0.0,122.5,1.0,245.0,0.0,60.526729974037494,1.0,121.05345994807499
0.0,137.5,1.0,275.0,0.0,75.5267299740375,1.0,151.053459948075
0.0,90.5,1.0,181.0,0.0,28.526729974037494,1.0,57.05345994807499
0.0,214.5,1.0,429.0,0.0,152.5267299740375,1.0,305.053459948075
38.5,77.0,0.9060975609756098,539.0,23.473270025962506,0.0,0.9427481218878964,234.73270025962506
0.0,206.5,1.0,413.0,0.0,144.5267299740375,1.0,289.053459948075
0.0,128.5,1.0,257.0,0.0,66.5267299740375,1.0,133.053459948075
0.0,140.5,1.0,281.0,0.0,78.5267299740375,1.0,157.053459948075
0.0,241.5,1.0,483.0,0.0,179.5267299740375,1.0,359.053459948075
39.5,83.0,0.9024691358024691,561.0,18.473270025962506,0.0,0.954386987590216,184.73270025962506
0.0,113.5,1.0,227.0,0.0,51.526729974037494,1.0,103.05345994807499
13.25,62.75,0.9667919799498746,258.0,12.473270025962506,0.0,0.9687386716141291,124.73270025962506
0.0,196.5,1.0,393.0,0.0,134.5267299740375,1.0,269.053459948075
0.0,178.5,1.0,357.0,0.0,116.5267299740375,1.0,233.053459948075
0.0,95.5,1.0,191.0,0.0,33.526729974037494,1.0,67.05345994807499
0.0,204.5,1.0,409.0,0.0,142.5267299740375,1.0,285.053459948075
0.0,198.5,1.0,397.0,0.0,136.5267299740375,1.0,273.053459948075
18.75,144.25,0.9419504643962848,476.0,0.0,63.526729974037494,1.0,127.05345994807499
15.25,75.75,0.9606958762886598,304.0,1.4732700259625062,0.0,0.9962029123042203,14.732700259625062
7.25,187.75,0.9729477611940298,448.0,0.0,118.5267299740375,1.0,237.053459948075
0.0,148.5,1.0,297.0,0.0,86.5267299740375,1.0,173.053459948075
0.0,203.5,1.0,407.0,0.0,141.5267299740375,1.0,283.053459948075
0.0,154.5,1.0,309.0,0.0,92.5267299740375,1.0,185.053459948075
0.0,197.5,1.0,395.0,0.0,135.5267299740375,1.0,271.053459948075
0.0,167.5,1.0,335.0,0.0,105.5267299740375,1.0,211.053459948075
0.0,134.5,1.0,269.0,0.0,72.5267299740375,1.0,145.053459948075
0.0,196.5,1.0,393.0,0.0,134.5267299740375,1.0,269.053459948075
23.75,90.25,0.93782722513089,418.0,0.0,4.526729974037494,1.0,9.053459948074988
3.25,58.75,0.9917302798982188,150.0,6.473270025962506,0.0,0.9835285749975509,64.73270025962506
0.0,130.5,1.0,261.0,0.0,68.5267299740375,1.0,137.053459948075
0.0,108.5,1.0,217.0,0.0,46.526729974037494,1.0,93.05345994807499
0.0,217.5,1.0,435.0,0.0,155.5267299740375,1.0,311.053459948075
0.0,130.5,1.0,261.0,0.0,68.5267299740375,1.0,137.053459948075
0.0,120.5,1.0,241.0,0.0,58.526729974037494,1.0,117.05345994807499
0.0,217.5,1.0,435.0,0.0,155.5267299740375,1.0,311.053459948075
0.0,199.5,1.0,399.0,0.0,137.5267299740375,1.0,275.053459948075
0.0,195.5,1.0,391.0,0.0,133.5267299740375,1.0,267.053459948075
0.0,192.5,1.0,385.0,0.0,130.5267299740375,1.0,261.053459948075
0.0,134.5,1.0,269.0,0.0,72.5267299740375,1.0,145.053459948075
0.0,175.5,1.0,351.0,0.0,113.5267299740375,1.0,227.053459948075
0.0,109.5,1.0,219.0,0.0,47.526729974037494,1.0,95.05345994807499
0.0,149.5,1.0,299.0,0.0,87.5267299740375,1.0,175.053459948075
0.0,64.5,1.0,129.0,0.0,2.5267299740374938,1.0,5.0534599480749876
0.0,90.5,1.0,181.0,0.0,28.526729974037494,1.0,57.05345994807499
0.0,104.5,1.0,209.0,0.0,42.526729974037494,1.0,85.05345994807499
0.0,165.5,1.0,331.0,0.0,103.5267299740375,1.0,207.053459948075
0.0,122.5,1.0,245.0,0.0,60.526729974037494,1.0,121.05345994807499
0.75,69.25,0.9980263157894737,146.0,0.0,6.526729974037494,1.0,13.053459948074988
0.0,143.5,1.0,287.0,0.0,81.5267299740375,1.0,163.053459948075
3.75,144.25,0.9878246753246753,326.0,0.0,78.5267299740375,1.0,157.053459948075
0.0,226.5,1.0,453.0,0.0,164.5267299740375,1.0,329.053459948075
0.0,201.5,1.0,403.0,0.0,139.5267299740375,1.0,279.053459948075
0.0,101.5,1.0,203.0,0.0,39.526729974037494,1.0,79.05345994807499
0.0,130.5,1.0,261.0,0.0,68.5267299740375,1.0,137.053459948075
0.0,129.5,1.0,259.0,0.0,67.5267299740375,1.0,135.053459948075
0.0,170.5,1.0,341.0,0.0,108.5267299740375,1.0,217.053459948075
0.0,188.5,1.0,377.0,0.0,126.5267299740375,1.0,253.053459948075
0.0,150.5,1.0,301.0,0.0,88.5267299740375,1.0,177.053459948075
0.0,142.5,1.0,285.0,0.0,80.5267299740375,1.0,161.053459948075
0.0,140.5,1.0,281.0,0.0,78.5267299740375,1.0,157.053459948075
0.0,262.5,1.0,525.0,0.0,200.5267299740375,1.0,401.053459948075
0.0,184.5,1.0,369.0,0.0,122.5267299740375,1.0,245.053459948075
0.0,146.5,1.0,293.0,0.0,84.5267299740375,1.0,169.053459948075
0.0,125.5,1.0,251.0,0.0,63.526729974037494,1.0,127.05345994807499
0.0,181.5,1.0,363.0,0.0,119.5267299740375,1.0,239.053459948075
0.0,148.5,1.0,297.0,0.0,86.5267299740375,1.0,173.053459948075
0.0,162.5,1.0,325.0,0.0,100.5267299740375,1.0,201.053459948075
0.0,61.5,1.0,123.0,0.4732700259625062,0.0,0.9987770800362726,4.732700259625062
0.0,117.5,1.0,235.0,0.0,55.526729974037494,1.0,111.05345994807499
12.25,49.75,0.9701946472019465,222.0,24.473270025962506,0.0,0.9404543308370742,244.73270025962506
0.0,80.5,1.0,161.0,0.0,18.526729974037494,1.0,37.05345994807499
0.0,158.5,1.0,317.0,0.0,96.5267299740375,1.0,193.053459948075
0.0,81.5,1.0,163.0,0.0,19.526729974037494,1.0,39.05345994807499
0.0,166.5,1.0,333.0,0.0,104.5267299740375,1.0,209.053459948075
0.0,153.5,1.0,307.0,0.0,91.5267299740375,1.0,183.053459948075
10.25,102.75,0.9712078651685393,308.0,0.0,30.526729974037494,1.0,61.05345994807499
0.0,142.5,1.0,285.0,0.0,80.5267299740375,1.0,161.053459948075
7.75,72.25,0.9798177083333334,222.0,0.0,2.5267299740374938,1.0,5.0534599480749876
0.0,155.5,1.0,311.0,0.0,93.5267299740375,1.0,187.053459948075
0.5,50.0,0.9987468671679198,105.0,12.473270025962506,0.0,0.9687386716141291,124.73270025962506
9.5,140.0,0.970125786163522,375.0,0.0,68.5267299740375,1.0,137.053459948075
0.0,93.5,1.0,187.0,0.0,31.526729974037494,1.0,63.05345994807499
0.0,99.5,1.0,199.0,0.0,37.526729974037494,1.0,75.05345994807499
0.0,211.5,1.0,423.0,0.0,149.5267299740375,1.0,299.053459948075
0.0,190.5,1.0,381.0,0.0,128.5267299740375,1.0,257.053459948075
3.25,88.75,0.9910468319559229,210.0,0.0,23.526729974037494,1.0,47.05345994807499
0.0,129.5,1.0,259.0,0.0,67.5267299740375,1.0,135.053459948075
0.0,158.5,1.0,317.0,0.0,96.5267299740375,1.0,193.053459948075
0.0,180.5,1.0,361.0,0.0,118.5267299740375,1.0,237.053459948075
0.0,127.5,1.0,255.0,0.0,65.5267299740375,1.0,131.053459948075
0.0,129.5,1.0,259.0,0.0,67.5267299740375,1.0,135.053459948075
0.0,155.5,1.0,311.0,0.0,93.5267299740375,1.0,187.053459948075
0.0,187.5,1.0,375.0,0.0,125.5267299740375,1.0,251.053459948075
0.0,218.5,1.0,437.0,0.0,156.5267299740375,1.0,313.053459948075
0.0,173.5,1.0,347.0,0.0,111.5267299740375,1.0,223.053459948075
0.0,106.5,1.0,213.0,0.0,44.526729974037494,1.0,89.05345994807499
0.0,239.5,1.0,479.0,0.0,177.5267299740375,1.0,355.053459948075
0.0,199.5,1.0,399.0,0.0,137.5267299740375,1.0,275.053459948075
0.0,189.5,1.0,379.0,0.0,127.5267299740375,1.0,255.053459948075
0.0,166.5,1.0,333.0,0.0,104.5267299740375,1.0,209.053459948075
0.0,203.5,1.0,407.0,0.0,141.5267299740375,1.0,283.053459948075
0.0,201.5,1.0,403.0,0.0,139.5267299740375,1.0,279.053459948075
36.25,78.75,0.9107142857142857,520.0,19.473270025962506,0.0,0.9520362807242303,194.73270025962506
0.0,175.5,1.0,351.0,0.0,113.5267299740375,1.0,227.053459948075
0.0,226.5,1.0,453.0,0.0,164.5267299740375,1.0,329.053459948075
0.0,148.5,1.0,297.0,0.0,86.5267299740375,1.0,173.053459948075
2.5,127.0,0.9922839506172839,279.0,0.0,62.526729974037494,1.0,125.05345994807499
3.75,67.25,0.9902597402597403,172.0,0.0,1.5267299740374938,1.0,3.0534599480749876
0.0,196.5,1.0,393.0,0.0,134.5267299740375,1.0,269.053459948075
0.0,132.5,1.0,265.0,0.0,70.5267299740375,1.0,141.053459948075
1.25,128.75,0.9961059190031153,270.0,0.0,65.5267299740375,1.0,131.053459948075
0.0,86.5,1.0,173.0,0.0,24.526729974037494,1.0,49.05345994807499
0.0,243.5,1.0,487.0,0.0,181.5267299740375,1.0,363.053459948075
0.0,127.5,1.0,255.0,0.0,65.5267299740375,1.0,131.053459948075
7.5,51.0,0.9814814814814815,177.0,18.473270025962506,0.0,0.954386987590216,184.73270025962506
13.75,102.25,0.9618055555555556,342.0,0.0,26.526729974037494,1.0,53.05345994807499
0.0,183.5,1.0,367.0,0.0,121.5267299740375,1.0,243.053459948075
0.0,197.5,1.0,395.0,0.0,135.5267299740375,1.0,271.053459948075
0.0,207.5,1.0,415.0,0.0,145.5267299740375,1.0,291.053459948075
0.0,176.5,1.0,353.0,0.0,114.5267299740375,1.0,229.053459948075
0.0,125.5,1.0,251.0,0.0,63.526729974037494,1.0,127.05345994807499
0.0,132.5,1.0,265.0,0.0,70.5267299740375,1.0,141.053459948075
0.0,144.5,1.0,289.0,0.0,82.5267299740375,1.0,165.053459948075
0.0,142.5,1.0,285.0,0.0,80.5267299740375,1.0,161.053459948075
0.0,214.5,1.0,429.0,0.0,152.5267299740375,1.0,305.053459948075
0.0,122.5,1.0,245.0,0.0,60.526729974037494,1.0,121.05345994807499
0.0,221.5,1.0,443.0,0.0,159.5267299740375,1.0,319.053459948075
0.0,210.5,1.0,421.0,0.0,148.5267299740375,1.0,297.053459948075
0.0,164.5,1.0,329.0,0.0,102.5267299740375,1.0,205.053459948075
0.0,290.5,1.0,581.0,0.0,228.5267299740375,1.0,457.053459948075
0.0,238.5,1.0,477.0,0.0,176.5267299740375,1.0,353.053459948075
0.0,135.5,1.0,271.0,0.0,73.5267299740375,1.0,147.053459948075
0.0,210.5,1.0,421.0,0.0,148.5267299740375,1.0,297.053459948075
0.0,106.5,1.0,213.0,0.0,44.526729974037494,1.0,89.05345994807499
59.0,112.5,0.850632911392405,815.0,8.473270025962506,0.0,0.9785486834785759,84.73270025962506
0.0,150.5,1.0,301.0,0.0,88.5267299740375,1.0,177.053459948075
0.0,166.5,1.0,333.0,0.0,104.5267299740375,1.0,209.053459948075
0.0,179.5,1.0,359.0,0.0,117.5267299740375,1.0,235.053459948075
0.0,147.5,1.0,295.0,0.0,85.5267299740375,1.0,171.053459948075
0.0,178.5,1.0,357.0,0.0,116.5267299740375,1.0,233.053459948075
6.25,52.75,0.9844527363184079,168.0,15.473270025962506,0.0,0.9615092785423818,154.73270025962506
0.0,130.5,1.0,261.0,0.0,68.5267299740375,1.0,137.053459948075
0.0,112.5,1.0,225.0,0.0,50.526729974037494,1.0,101.05345994807499
0.0,152.5,1.0,305.0,0.0,90.5267299740375,1.0,181.053459948075
0.0,139.5,1.0,279.0,0.0,77.5267299740375,1.0,155.053459948075
0.0,50.5,1.0,101.0,11.473270025962506,0.0,0.9711726883769787,114.73270025962506
0.0,154.5,1.0,309.0,0.0,92.5267299740375,1.0,185.053459948075
0.0,105.5,1.0,211.0,0.0,43.526729974037494,1.0,87.05345994807499
0.0,218.5,1.0,437.0,0.0,156.5267299740375,1.0,313.053459948075
0.0,116.5,1.0,233.0,0.0,54.526729974037494,1.0,109.05345994807499
0.0,185.5,1.0,371.0,0.0,123.5267299740375,1.0,247.053459948075
0.0,243.5,1.0,487.0,0.0,181.5267299740375,1.0,363.053459948075
0.0,126.5,1.0,253.0,0.0,64.5267299740375,1.0,129.053459948075
0.0,126.5,1.0,253.0,0.0,64.5267299740375,1.0,129.053459948075
1.75,89.25,0.9951523545706371,196.0,0.0,25.526729974037494,1.0,51.05345994807499
0.0,183.5,1.0,367.0,0.0,121.5267299740375,1.0,243.053459948075
0.0,217.5,1.0,435.0,0.0,155.5267299740375,1.0,311.053459948075
0.0,114.5,1.0,229.0,0.0,52.526729974037494,1.0,105.05345994807499
0.0,209.5,1.0,419.0,0.0,147.5267299740375,1.0,295.053459948075
0.0,247.5,1.0,495.0,0.0,185.5267299740375,1.0,371.053459948075
7.75,77.25,0.9795514511873351,232.0,0.0,7.526729974037494,1.0,15.053459948074988
0.0,124.5,1.0,249.0,0.0,62.526729974037494,1.0,125.05345994807499
0.0,93.5,1.0,187.0,0.0,31.526729974037494,1.0,63.05345994807499
0.0,180.5,1.0,361.0,0.0,118.5267299740375,1.0,237.053459948075
0.0,174.5,1.0,349.0,0.0,112.5267299740375,1.0,225.053459948075
22.5,75.0,0.9431818181818182,375.0,9.473270025962506,0.0,0.9760776009445391,94.73270025962506
0.0,139.5,1.0,279.0,0.0,77.5267299740375,1.0,155.053459948075
0.0,161.5,1.0,323.0,0.0,99.5267299740375,1.0,199.053459948075
0.0,176.5,1.0,353.0,0.0,114.5267299740375,1.0,229.053459948075
